[idA=8 idCloneA=6 posA=(50 216) posCloneA=(100 100) detectRate=0.02120000000000000000 averageMemorySize=3327.2408 maxMemorySize=754.0 averageNbMessageSent=168.3876 detectionNb=53 lineNB=2500 totalNbMessageSent=420969 totalMemorySize=8318102.0]212.0
[idA=9 idCloneA=6 posA=(50 216) posCloneA=(100 300) detectRate=0.12280000000000000000 averageMemorySize=3243.0104 maxMemorySize=1204.0 averageNbMessageSent=165.6172 detectionNb=307 lineNB=2500 totalNbMessageSent=414043 totalMemorySize=8107526.0]1228.0
[idA=10 idCloneA=6 posA=(50 216) posCloneA=(100 500) detectRate=0.00480000000000000000 averageMemorySize=3132.8056 maxMemorySize=664.0 averageNbMessageSent=162.076 detectionNb=12 lineNB=2500 totalNbMessageSent=405190 totalMemorySize=7832014.0]47.99999999999999
[idA=11 idCloneA=6 posA=(50 216) posCloneA=(300 100) detectRate=0.00960000000000000000 averageMemorySize=3080.0592 maxMemorySize=1024.0 averageNbMessageSent=159.38 detectionNb=24 lineNB=2500 totalNbMessageSent=398450 totalMemorySize=7700148.0]95.99999999999999
[idA=12 idCloneA=6 posA=(50 216) posCloneA=(300 300) detectRate=0.01160000000000000000 averageMemorySize=3014.6504 maxMemorySize=754.0 averageNbMessageSent=156.9516 detectionNb=29 lineNB=2500 totalNbMessageSent=392379 totalMemorySize=7536626.0]115.99999999999999
[idA=13 idCloneA=6 posA=(50 216) posCloneA=(300 500) detectRate=0.00640000000000000000 averageMemorySize=3241.2592 maxMemorySize=844.0 averageNbMessageSent=165.97 detectionNb=16 lineNB=2500 totalNbMessageSent=414925 totalMemorySize=8103148.0]64.0
[idA=14 idCloneA=6 posA=(50 216) posCloneA=(500 100) detectRate=0.00240000000000000000 averageMemorySize=3073.0384 maxMemorySize=844.0 averageNbMessageSent=157.1776 detectionNb=6 lineNB=2500 totalNbMessageSent=392944 totalMemorySize=7682596.0]23.999999999999996
[idA=15 idCloneA=6 posA=(50 216) posCloneA=(500 300) detectRate=0.00360000000000000000 averageMemorySize=3006.4888 maxMemorySize=754.0 averageNbMessageSent=157.2024 detectionNb=9 lineNB=2500 totalNbMessageSent=393006 totalMemorySize=7516222.0]36.0
[idA=16 idCloneA=6 posA=(50 216) posCloneA=(500 500) detectRate=0.00240000000000000000 averageMemorySize=3132.288 maxMemorySize=664.0 averageNbMessageSent=160.18 detectionNb=6 lineNB=2500 totalNbMessageSent=400450 totalMemorySize=7830720.0]23.999999999999996
[idA=8 idCloneA=7 posA=(50 300) posCloneA=(100 100) detectRate=0.00840000000000000000 averageMemorySize=3424.9288 maxMemorySize=934.0 averageNbMessageSent=167.02 detectionNb=21 lineNB=2500 totalNbMessageSent=417550 totalMemorySize=8562322.0]84.0
[idA=9 idCloneA=7 posA=(50 300) posCloneA=(100 300) detectRate=0.67120000000000000000 averageMemorySize=3299.3208 maxMemorySize=1204.0 averageNbMessageSent=163.1752 detectionNb=1678 lineNB=2500 totalNbMessageSent=407938 totalMemorySize=8248302.0]6712.0
[idA=10 idCloneA=7 posA=(50 300) posCloneA=(100 500) detectRate=0.00520000000000000000 averageMemorySize=3191.0632 maxMemorySize=934.0 averageNbMessageSent=159.9188 detectionNb=13 lineNB=2500 totalNbMessageSent=399797 totalMemorySize=7977658.0]52.0
[idA=11 idCloneA=7 posA=(50 300) posCloneA=(300 100) detectRate=0.00160000000000000000 averageMemorySize=3219.1624 maxMemorySize=844.0 averageNbMessageSent=157.9492 detectionNb=4 lineNB=2500 totalNbMessageSent=394873 totalMemorySize=8047906.0]16.0
[idA=12 idCloneA=7 posA=(50 300) posCloneA=(300 300) detectRate=0.01120000000000000000 averageMemorySize=3137.4008 maxMemorySize=844.0 averageNbMessageSent=156.0584 detectionNb=28 lineNB=2500 totalNbMessageSent=390146 totalMemorySize=7843502.0]112.0
[idA=13 idCloneA=7 posA=(50 300) posCloneA=(300 500) detectRate=0.00320000000000000000 averageMemorySize=3341.176 maxMemorySize=754.0 averageNbMessageSent=164.5172 detectionNb=8 lineNB=2500 totalNbMessageSent=411293 totalMemorySize=8352940.0]32.0
[idA=14 idCloneA=7 posA=(50 300) posCloneA=(500 100) detectRate=0.00080000000000000000 averageMemorySize=3189.6824 maxMemorySize=754.0 averageNbMessageSent=156.2348 detectionNb=2 lineNB=2500 totalNbMessageSent=390587 totalMemorySize=7974206.0]8.0
[idA=15 idCloneA=7 posA=(50 300) posCloneA=(500 300) detectRate=0.00160000000000000000 averageMemorySize=3123.7064 maxMemorySize=844.0 averageNbMessageSent=155.6584 detectionNb=4 lineNB=2500 totalNbMessageSent=389146 totalMemorySize=7809266.0]16.0
[idA=16 idCloneA=7 posA=(50 300) posCloneA=(500 500) detectRate=0.00040032025620496394 averageMemorySize=3227.279423538831 maxMemorySize=934.0 averageNbMessageSent=158.87389911929543 detectionNb=1 lineNB=2498 totalNbMessageSent=396867 totalMemorySize=8061744.0]4.00320256204964
