[idA=8 idCloneA=0 posA=(50 50) posCloneA=(100 100) detectRate=0.42157842157842157000 averageMemorySize=2872.803196803197 maxMemorySize=1294.0 averageNbMessageSent=164.005994005994 detectionNb=844 lineNB=2002 totalNbMessageSent=328340 totalMemorySize=5751352.0]4215.784215784216
[idA=13 idCloneA=6 posA=(50 216) posCloneA=(300 500) detectRate=0.00750000000000000000 averageMemorySize=3226.887 maxMemorySize=1204.0 averageNbMessageSent=158.9975 detectionNb=15 lineNB=2000 totalNbMessageSent=317995 totalMemorySize=6453774.0]75.0
[idA=14 idCloneA=6 posA=(50 216) posCloneA=(500 100) detectRate=0.00600000000000000000 averageMemorySize=3162.325 maxMemorySize=664.0 averageNbMessageSent=156.592 detectionNb=12 lineNB=2000 totalNbMessageSent=313184 totalMemorySize=6324650.0]60.0
[idA=15 idCloneA=6 posA=(50 216) posCloneA=(500 300) detectRate=0.00550000000000000000 averageMemorySize=2928.731 maxMemorySize=1204.0 averageNbMessageSent=149.876 detectionNb=11 lineNB=2000 totalNbMessageSent=299752 totalMemorySize=5857462.0]55.0
[idA=16 idCloneA=6 posA=(50 216) posCloneA=(500 500) detectRate=0.00300000000000000000 averageMemorySize=3211.205 maxMemorySize=844.0 averageNbMessageSent=161.556 detectionNb=6 lineNB=2000 totalNbMessageSent=323112 totalMemorySize=6422410.0]30.0
[idA=8 idCloneA=7 posA=(50 300) posCloneA=(100 100) detectRate=0.01000000000000000000 averageMemorySize=3296.794 maxMemorySize=934.0 averageNbMessageSent=166.706 detectionNb=20 lineNB=2000 totalNbMessageSent=333412 totalMemorySize=6593588.0]100.0
[idA=9 idCloneA=7 posA=(50 300) posCloneA=(100 300) detectRate=1.00000000000000000000 averageMemorySize=3023.172 maxMemorySize=1384.0 averageNbMessageSent=159.746 detectionNb=2000 lineNB=2000 totalNbMessageSent=319492 totalMemorySize=6046344.0]10000.0
[idA=10 idCloneA=7 posA=(50 300) posCloneA=(100 500) detectRate=0.01500000000000000000 averageMemorySize=2930.027 maxMemorySize=754.0 averageNbMessageSent=151.174 detectionNb=30 lineNB=2000 totalNbMessageSent=302348 totalMemorySize=5860054.0]150.0
[idA=11 idCloneA=7 posA=(50 300) posCloneA=(300 100) detectRate=0.00450000000000000000 averageMemorySize=3202.344 maxMemorySize=1114.0 averageNbMessageSent=159.6995 detectionNb=9 lineNB=2000 totalNbMessageSent=319399 totalMemorySize=6404688.0]45.0
[idA=12 idCloneA=7 posA=(50 300) posCloneA=(300 300) detectRate=0.01750000000000000000 averageMemorySize=2784.271 maxMemorySize=754.0 averageNbMessageSent=145.0725 detectionNb=35 lineNB=2000 totalNbMessageSent=290145 totalMemorySize=5568542.0]175.00000000000003
[idA=13 idCloneA=7 posA=(50 300) posCloneA=(300 500) detectRate=0.00450000000000000000 averageMemorySize=3243.009 maxMemorySize=1024.0 averageNbMessageSent=161.0535 detectionNb=9 lineNB=2000 totalNbMessageSent=322107 totalMemorySize=6486018.0]45.0
[idA=14 idCloneA=7 posA=(50 300) posCloneA=(500 100) detectRate=0.00300000000000000000 averageMemorySize=3182.437 maxMemorySize=844.0 averageNbMessageSent=159.4805 detectionNb=6 lineNB=2000 totalNbMessageSent=318961 totalMemorySize=6364874.0]30.0
[idA=15 idCloneA=7 posA=(50 300) posCloneA=(500 300) detectRate=0.00850000000000000000 averageMemorySize=2958.871 maxMemorySize=844.0 averageNbMessageSent=152.0045 detectionNb=17 lineNB=2000 totalNbMessageSent=304009 totalMemorySize=5917742.0]85.0
[idA=16 idCloneA=7 posA=(50 300) posCloneA=(500 500) detectRate=0.00050050050050050050 averageMemorySize=3251.5715715715714 maxMemorySize=844.0 averageNbMessageSent=162.97147147147146 detectionNb=1 lineNB=1998 totalNbMessageSent=325617 totalMemorySize=6496640.0]5.005005005005005
